Company,ReviewID,Rating,Review_Text
Mental Health Partners,19no3s59j1d036ec,1.0,"Good place to work if you like to help people but get paid very little. Everyone seems to be over worked, under paid and highly stressed.. High turn over, poor direction from CSO focused only on money. It would be nice to hire some experienced business people instead of psychologists... the executive team has been in place too long so there are no new ideas, very stagnant."
Mental Health Partners,19en3kt5dak8g9d4,1.0,"The AOP Program in Longmont is chaotic and unorganized. The manager and supervisor have no sense of humor and are heady and unfeeling. They cannot find anyone to fill the substance abuse counselor there, so asked me to do a month's documentation backed up because the other people before me were ""mishaps"". Mental Health Partners (MHP) is not interested in hiring people who have warmth and good clinical skills. It's about overkill in paper work for job security. There is a lot of judgmental people in the management structure too. For example, at the last new employee orientation, we were watching a video on cross-cultural sensitivities. A man addressed that it is going to be tricky for him because he is going to work with law enforcement, which may be a culture of punishment, while he comes from a more treatment point of view. I have over 15 years working with offenders in community corrections. I stated that I too had some struggles when dealing with the criminal culture, as well as a culture of punishment in the half-way house program where I worked. When I expressed that, I was shot down by the presenter, an unfriendly aggressive woman who judged me and my opinion and experience. I dare say she never worked with manipulative criminals or sociopaths. MHP is a culture of stoic unfeeling aggressive women. I was let go after a week because I struggled to learn the hundreds of guidelines to make even a simple note in a timely manner. I passed the Spanish proficiency test, but they are not committed to reaching out to monolingual Spanish-speaking consumers. Bilingual clinicians are"
Mental Health Partners,19ehakpalas0g8qb,4.0,I worked for this company for about 15 months and loved being here.  The management is wonderful and really aid in your professional growth.  The weekly supervision meetings help with your growth as a professional with honest feedback and wonderful support for what you are doing well.  The company encourages a balance between professional and personal life as well as encourages you to enjoy what you are doing with your professional life.
Mental Health Partners,19dlo6gkqb84gfdq,2.0,"I wouldn't recommend anyone who is good technically and looking for a long term IT career work here. It would be too frustrating. The management is inexperienced, non-technical and has no long term planning or prioritization skills. Both deadlines and workloads are unrealistic since they are driven by nontechnical Psychologists."
Mental Health Partners,196nir9dn5n8gf8i,2.0,"Interesting work but very stressful. Lower pay, constant threats of budget cuts; don't feel appreciated or valuable as an employee. hate to see other folks laid off"
Mental Health Partners,1eegb6k6oqb7c800,3.0,"Immediate supervisor and co-workers were very supportive, team atmosphere and great place to work! Poor management & leadership, especially at the Board of Directors/CEO level. Upper management very slow to bring about changes and more focused on hiring more managers to lessen their workload rather than hiring much needed therapists and care coordinators."
Mental Health Partners,1951h8f5jak8ge8j,3.0,"This was a demanding job requiring a lot of paperwork. I enjoyed working with clients at the front lines of their recovery from mental illness, however, found the agency as a whole was bogged down with too many clients and not enough clinicians, making the workload heavier on all parties."
Mental Health Partners,1931kjdfsak8geam,5.0,"I am happy to work at Mental Health Partners. My supervisor is incredibly supportive, and my colleagues are kind and helpful. My work is meaningful, and I get to work independently and participate in various committees."
Mental Health Partners,192rhi6g4b84g80f,2.0,"After 6 years of hard work in difficult work environment I lost my job due ""budget cuts"".  Working directly in an inpatient environment certainly had its moments as well as very fullfilling knowing you are helping those with extreme mental illnesses."
Mental Health Partners,191lsq9c8b84geai,1.0,"Seems like the emphasis here is not on ""Mental Health"" but more on cost cutting and reduction of staff and/or hours. The hardest part of the job is remaining focused when all the people around you are overworked and stressed. Senior Management is pretty incompetent (not skilled in people management). In my opinion .. If you are an RN you are better off elsewhere"
Mental Health Partners,190cp2cqmb80g9le,1.0,"Fun place to work to help indigent clients. Upper management is focused on money more than employee loyalty. low pay, limited job security due to budget cuts - currently expanding but may cut back later due to budget constraints"
Mental Health Partners,18uv1qp6eak4g9ao,5.0,I enjoy working at Mental Health Partners. It is an excellent non-profit organization.  It offers help to a large population in healthcare.
Mental Health Partners,18fs9sq0e5ncgciv,4.0,The hardest part of my job is not being able to truy help some one face to face otherwise it is a good place to work.
Mental Health Partners,18f0lurt8ak4gcvu,3.0,I enjoy that this company takes care of mental health patients no matter what there ability to pay is.
Mental Health Partners,18bmgqhfrb84g876,1.0,"Mental Health Partners was a great place to work. Now,  however, the work environment has changed significantly since the layoff of the much loved Director of IT. A Clinical Psychologist acting as the Cheif Strategy Officer has decided to take over the IT department and micromanage it and therefore, eliminated the Director's position. This new guy is difficult to deal with because he expects too much, has no real management experience and has very little technical knowledge. Job security and future outlook do not look very good."
Mental Health Partners,18bkqdvg85n8gdjm,3.0,"A new Chief Strategy Officer (a clinical psychologist) came aboard in April and changed the work environment from cooperative to very hostile. No one seem to care for his management style. He has to take control and micro-manage employees which is very counterproductive to getting work done. This Strategy Officer is very unapproachable, non-technical and has obviously never managed before. Seems he has taken on more work than one human can successfully handle."
Mental Health Partners,189s61hkjak8gag1,5.0,"Currently working at MHP and enjoy working with other mental health professionals that are truly dedicated to their jobs, and the welfare of our clients.  Working with families and individuals to improve their life circumstances is very rewarding.  Helping the clients/families in the same communities that we live in, is empowering for both our clients and staff.  Love my job!  Wonderful team and management support.  Good hours and benefits!"
Mental Health Partners,17be4u83f5dog88j,5.0,"I worked with students at both Erie Colorado Middle and High School. I was providing support and confidential counseling for the students as part of Mental Health Partnership, a third party agency and thus exempt from the policies that the school counselors had of sharing all information that students shared with the rest of the school system. I was required to keep notes on all interactions with students and fill out ongoing progress notes as well as confer with a Mental Health Partnership supervisor on all of the students that saw me."
Mental Health Partners,16v48ioubadsgcr0,4.0,It was a positive experience for the most part. The people are nice and supportive.
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1f6ns32id3obs000,1.0,"Agilent provides an okay workplace - most of the good was due to the people at the same level I worked with. However, there is no real vertical communication, and you get the feeling that the company has no plans, no vision for its future. Compensation is average for the industry, but don't expect a raise or a chance at a promotion."
Agilent Technologies,1f6j6jj7vu1ap800,4.0,Overall i believe the company is great and they have phenomenal instruments and service. However there is a rather large divide between the service industry and the rest of the company. They have picnics and parties occasionally while the service people are working like crazy to just keep up with the workload and half of us don't even know who other people in the district are. There is not enough people to support the amount of work for the territories.
Agilent Technologies,1f6chldn0t4eg800,5.0,"I have only worked contract work for them and found them very reasonable and accommodating. I highly recommend working for them on a contract basis. You are treated as if you are an outsider by management, but then you are. They are accomodating if you have any personal emergency."
Agilent Technologies,1f5guk466u2n1800,3.0,"This place is very laid back I will give them that.  But it's too much favoritism being shown in this warehouse.  They also will hold you back from other positions in the warehouse, if they feel that they need you in that position you currently have.  They employees are messy and the supervisors are messy at times."
Agilent Technologies,1f3jhe3e2ocr1800,5.0,"Good vacations and benefits, solid company, decent upper management, generally good employees to work with."
Agilent Technologies,1f1h6gesmnph7800,5.0,"Packing  product  ,, In the morning before work starts , everybody stretches for safety , then everybody gets there work assignments and goes to work stations .."
Agilent Technologies,1evv2hfgju1sg800,5.0,Agilent's focus on workplace culture and teamwork makes it a fun place to work. They are about self accountability and try to help employees do their best. They provide opportunities for employees to showcase their talents and abilities. The work being done here has an impact all over the world and that makes every effort worthwhile.
Agilent Technologies,1esur4jj3u1n1800,4.0,"I enjoy my job and plan to stay for the time being. I love my team and feel valued by my direct manager but cannot say the way of “corporate” as pay is sub-average and there is little room for advancement. The flexibility, time off and other benefits make up for it for the most part. The work can be challenging at times but overtime is rarely expected and the job is low stress overall."
Agilent Technologies,1esget2ch3ois000,2.0,Did not feel like I served a purpose. Management will not let you know the information that you need to succeed in the company. I felt that there is no room for advancement and my manager was ready to leave if she didn't get her way.
Agilent Technologies,1en49vcv1o1no800,3.0,"I liked my coworkers, liked what I did, stayed busy, didn't like the mean managers. Not a great place to work, but not lousy either. I liked the manager who hired me, but he was replaced after about six months. From there, I didn't know where I stood day to day, always felt I was going to be fired the next week, and kept looking for jobs. Eventually I found one and left."
Agilent Technologies,1em1bl3o5u1nm800,4.0,Overall great company with solid executive leadership.  Strong culture and generally good people in the company.  Mature company top in its field particularly having been spun-off from good old HP.
Agilent Technologies,1ej0hogi5sqbl800,5.0,"Loved being a remote employee.  Company Car.  Great pay and benefits.  Most management are really good, but the last one was what pushed me out of the company.  Even though I almost always worked alone at customer sites, there was a real since of being part of a team.  Loads of resources, from product literature to factory support personal.  Can't say enough good things about the company or coworkers."
Agilent Technologies,1eirg45a0sqbl800,5.0,"I recently graduated and joined Agilent’s Sales team. They are welcoming, work with new hire to ensure learning curve is met, and generally care about you. The work/life balance is awesome. Only complaint is occasional management mishaps with rolling out new initiatives. Some things clearly aren’t thought through entirely. However, in comparison to other companies, this is minimal."
Agilent Technologies,1eigaikspu1dj800,4.0,Work-life balance
Agilent Technologies,1ebmpso53p1n2800,4.0,"The site was a small group with 20+ employees, with a culture of a family style. The employees were relatively close to each other, and treated fairly. The salary was good as well."
Agilent Technologies,1eabqp49creuc800,1.0,A typical day at work is where i learned management workplace culture's hardest part of the job is also the most enjoyable part of the job but i stress Do NOT include
Agilent Technologies,1e7h7ikjooa6h800,4.0,"A great place to work, except for when the management doesn't have a clue what to do. I was in the Bio-Science division. We were developing gene chips for all sorts of purposes. The management didn't have a clue. They were all gun ho on the hardware and software we were developing. A gene chip scanner was the furthest along. The management supported its development really well. I was in a group that was trying to automate the process of using the chips. That is take a new gene chip, inject a sample of DNA. Let the machine process the sample. After the process, the gene chip is inserted into a carousel (like a slide projector) that is removed from the machine and placed into the gene chip scanner above. They dumped the project because they could not get a software person to fix some lines of code. This was in the late 90's when software was hot, but we hired a guy and then he was taken away from us. The marketing guy had no interest in the project he barely spoke two words to us. They were shocked when three of us left the group. The lead engineer left for the Agilent lab and me and another guy left the company. Like I said, great company, but try to find out if the division knows what it wants to do."
Agilent Technologies,1e76t6rrr33md000,5.0,Great Company. Hired through Intellisource. Terrible company that hires and fires the wrong people: Wrongfully fired. Intellisource discriminates. I waa
Agilent Technologies,1e5at6ak2qbq7803,4.0,"Good work life balance, slow to change.  A great place to work if you can handle the slow rate of change and the tools available to you as a marketer.  Lots of smart people.  Tends to be R&D driven."
Agilent Technologies,1e58p2f72hduk803,5.0,"I have achieved as much as I can here and now it is time to take on another avenue.  The company treated me well and I enjoyed the work, but I feel I have more to offer so I need to find a new challenge."
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1e4emek9io2l9801,1.0,"I was a contractor with CSA, Customer Service Associates, contractors are used where they need labor without a college degree. Agilent Employees have to be degreed. Agilent Employees are treated well. Part of contractor indoctrination is what benefits are for Agilent employees and not for contractors. Contractors are second class employees."
Agilent Technologies,1e429s3q3ou9h802,5.0,Great place to work! The culture and management is absolutely the best I've ever encountered. Agilent values their employees and encourages training to promote growth.
Agilent Technologies,1e3oht5a4ngmr802,4.0,I really enjoy working for a company that values integrity and values. They are culturally inclusive and have great employees.  I appreciate being able to work from home sometimes & start early to avoid much of the morning commute traffic
Agilent Technologies,1e32f0pnop41c805,5.0,This was a great environment to work in.
Agilent Technologies,1e1snoufh316p001,2.0,"There's a lot of talk about work life balance, engaging culture and high quality standards but management fails to actually deliver on any of it.  The pay is decent but the atmosphere is toxic"
Agilent Technologies,1e1agh0dnhcsi806,3.0,"We are losing resources and being asked to do more with less every day.  If we could get more staff and support innovative development, Agilent could be an amazing company"
Agilent Technologies,1e12uqbpcq4it803,1.0,"This is a very incoherent company with regards to the quality of their middle managers.Try to find as much as you can about your future manager(through Linkedin,Indeed,acquaintances etc).Onboarding procedure and training are non-existent.I have also seen many people being fired for ridiculous reasons without any examination of the case by the HR.The positives are the restaurant and lack of overtime."
Agilent Technologies,1e10cr38l38j7001,4.0,"A great place to work but production was slow globally,but they had an awesome cafeteria.  I did learn a lot from the trainer. Enjoyable was learning."
Agilent Technologies,1e0jtha8a304h002,5.0,"The environment its a great place to work, I go in have everything I need to get my day started the managers and supervisors are awesome  and make that I have everything that I need daily for my job!!!"
Agilent Technologies,1e03pkkvgbmlg803,4.0,"Solid company.  It is extremely large so experience will depend on department.  Great benefits of health, vacation, 401K, stock purchase, etc.  They have a reputation of retaining employees and finding them new jobs  within the company if their current position goes away."
Agilent Technologies,1e01b7o3aosop802,4.0,I did freelance work with them in 2000. I produced a video and they were lovely to work with. Great experience wish I could tell you more but I can't!
Agilent Technologies,1dvv99ibtq3n1803,4.0,"This is a great company to work for, however one must be a self-starter in order to advance within one's own career. Depending on the department, opportunities may be easily accessible or difficult to come by."
Agilent Technologies,1dvnfcr6rolf2803,1.0,I wouldn't recommend to anybody who has a family unless u are going in as upper management...they make us come in early and never know what time we getting off..it is so poorly managed only because they show favoritism in the company. My experience with this company has been by the the worse in any warehouse job I've been employed
Agilent Technologies,1dumeve66hbpf803,3.0,Great company just needs more experienced supervision. Management is very nice and you stay busy the day goes by very fast overall if you want to advance there are opportunities.
Agilent Technologies,1duiskmq7ov21801,4.0,"Good company to work for if you can get in. Pay is good and benefits, Not as employee friendly as they use to be. They use to do a lot of employee functions."
Agilent Technologies,1duiqqrs24t2o802,5.0,A typical day of work was productive but not unpleasantly so. People do things on their own time and there is a positive work atmosphere but everyone seems motivated to do things well.
Agilent Technologies,1dugolt7hhdnc803,1.0,"Management seems to have favoritism for employees that their cool with (personal friendships) if someone has a problem,they never seems to get to the root of the problem, they just dismiss the situation as if it never came up. There is no room for advancement within that company. Poor benefits, I wouldn't recommend."
Agilent Technologies,1duaphlu14eif800,5.0,Love this company very nice people to work with been back 2 times as a contractor. Will go back in a heart beat the recruiter is awesome. Very helpfull
Agilent Technologies,1dtkl9o9oq3m9807,5.0,My coworkers and managers are great. We all work well together to solve problems. It is easy reach out to other groups in the organization to assist with any problems that may be challenging and require additional help.
Agilent Technologies,1dtd5du65q59n800,5.0,Very friendly environment
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1dslned0u33nu003,4.0,"Agilent is a good company to work with, it has very good working environment, colleagues are very professional and wiling to help each other. Working hours are flexible."
Agilent Technologies,1dslavj3m33nu003,4.0,"Manufacturing environment, opportunity to be multitaskers. good life-work balance."
Agilent Technologies,1dsi86b2gq3ma802,5.0,electro mechanical assembly micro electronic using veriety epoxy. solder paste good hand and eye coordinate able to read schematic follow instruction.ipc certified solder and rework.
Agilent Technologies,1drqtocn524ff003,5.0,Agilent was one of best places I've ever worked. The environment was friendly and committed to providing an excellent customer service experience. They offer room for advancement and lateral training to different departments. I would highly recommend this job to anyone.
Agilent Technologies,1dr4muvtmbj8p801,5.0,Agilent values employees contributions and establishes an environment to encourage fulfillment of each employees skills and abilities. The adherence to the company values was unwavering.
Agilent Technologies,1dqft7tgmh46a803,4.0,It was a nice environment to work in. The work-life balance was good especially for people with a family.
Agilent Technologies,1dp5tlr0rbreg801,1.0,"Management is a bunch of two-faced back stabbing morons. Pointing the finger and blaming others for their ineptitude is the only thing they excel at. Get used to being treated like a worthless piece of garbage if you work in the manufacturing department which is overseen by someone who plays on their phone all day long and who's boss is a bi-polar micro-manager that act like a toddler when she doesn't get her way. Benefits are marginal at best, turnover is at record levels, moral is terrible, and management couldn't do a worse job if they tried."
Agilent Technologies,1dp37kl8fh3ho802,3.0,"Great benefits, but low compensation."
Agilent Technologies,1dp25v83l52te802,1.0,I got fired all because I asked someone did they know how to make a flyer being that she’s always on Facebook on the company time. I got fired for asking a question that both of of should have been gone not just me wasn’t fair and no one was trying to hear me out.
Agilent Technologies,1dorthn5ch45i806,5.0,"It was a nice environment to work.  The work-life balance was good especially for people with a family.  The company will give a bonus twice a year, but it is hard to get promoted."
Agilent Technologies,1doot432s5ncs802,1.0,I am seeking a better employer where I could better put my talent and  skills to use more effectively. The culture and group dynamics are very confusing and make working within it a chore and being effective nearly impossible. Management seeks to usurp and undermine rather than support and promote success.
Agilent Technologies,1dolhi6fph3hi800,4.0,no stability and rules change very frequently. Management is never on site. Peers do not want to help train because of employee turn over being very high.
Agilent Technologies,1dntc4tlg0mt0002,5.0,Agilent is a company that has been around for a while but still growing like a wildfire which is great. They give bonuses based off company’s financial success. Pay is above average. Flexible work life balance with the possibility to be completely remote depending on your department.
Agilent Technologies,1dnqe719nh453800,4.0,"Friendly management (policy of open door), interesting tasks, opportunities to use latest technological solutions for work. Flexible beginning of wrok day, possibility to wok from home for same positions. Great opportunities to work independently."
Agilent Technologies,1dnni6rgq9r5r806,5.0,"Agilent provides a wealth of professional experience in its employees, which is great for an intern like me at the time. Employees are always willing to take time to help with projects."
Agilent Technologies,1dnjjriij52vu802,3.0,Pay raises were slow. Advancement seem impossible and the director was fake and phony. Would not work there again. The company had great benefits and nice co-workers.
Agilent Technologies,1dn30r3hah3lc802,5.0,"Agilent is a great place to work! You will love the culture Agilent live by. I love going to work there everyday.  My supervisor is great and very easy to talk to and work with. The culture is all about respect, hardworking and life balance. You will love it here."
Agilent Technologies,1dmp58v3gh3st804,5.0,Employees are provided with the resources they need to get the job done and are expected to be self-starting and active in developing their careers. Managers are expected to promote employees development and help them to reach their next level or to move into a field that they find more suitable to their talents and personality.
Agilent Technologies,1dlh7dkebb80h802,1.0,"Underpay for Hayward site, people work really hard but they pay less then the average salary for lab associate. Need to pay fair for workers and need to change how they work"
Agilent Technologies,1dlg4els052sm800,5.0,"Agilent provided me with amazing career advancement, and growth opportunities. My coworkers and managers were extremely supportive and open to interactive conversation."
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1dktdv96824g1000,5.0,"Great company, just ready for a change. Agilent is a well managed and easy company to work for. Management is low key and generous with the bonuses. i recommend them for anyone wanting to work in the diagnostics or genomics fields."
Agilent Technologies,1dj3llqmuh3r3802,3.0,People here are nice to your face.   never worked at a place where everyone gossiped about everyone so much. Even the supervisor partook in this practice
Agilent Technologies,1dieg8s21b87p800,4.0,"I enjoy working at Agilent, unfortunately the leadership team is terrible, anyone can get hired here even if you dint know how to do your job.  easy place to show up and get a paycheck"
Agilent Technologies,1dh98nkc90kbg000,4.0,This was a good job. I enjoyed learning all the different products made and the technicians were very nice and knowledgeable. I didn't get the chance to enjoy being an actual Agilent employee as was working through a Temp Agency.
Agilent Technologies,1dh8le812h3j2802,5.0,"Working at Agilent has been a great challenging opportunity for advanced knowledge of how a leading scientific / medical Instruments technology company, contributes to our every day life and is recognized worldwide ."
Agilent Technologies,1dh20u21lh459800,3.0,For a company with a tenth of the revenue of HP they have exactly the same administrative overhead of the original. This is pretty damning but I started my career at HP and Agilent is not what HP was and their management structure is very top heavy and heavy handed. The products are ok if you’re a monkey and need monkeys to run them. Some are leading edge but they live on their reputation.
Agilent Technologies,1dgt3icfjh44v800,1.0,"Management turnover very high (3 of 4 district sales managers gone in the last 18 months). Constant consumables talent bleed to the instrument side of the biz or new opts outside of Agilent. No new CSD products in years, no investments made in this division. Have fallen short of sales goals for years. Front line management (mostly gone) has or had sales experience. Mid and upper level sales management and most of product managers and marketing CSD personnel have never carried a bag. Agilent is first an instrument company always has been always will be. Aftermarket is an afterthought. Second, Agilent is a marketing company and the thing they market the best is themselves. Don't believe the hype and stay away from the kool-aid."
Agilent Technologies,1dghhlspv835t800,5.0,Agilent and Keysight Technologies have been a great place to work with.
Agilent Technologies,1dg7pe43n24fc000,4.0,"Good place to work. Simply left because I was burnt out and needed a change from the 50+ hour a week, plus travel requirements. Overall I was treated fair"
Agilent Technologies,1dfj413uu24e1000,2.0,"Man was i fooled on this one.  When you first start everyone raves about the work-life balance and the company culture.  But once you are in hat all goes away.  The departments are ruthless towards each other.  Blame game and employee stealing is rampant throughout the company. I managed a repair center and was always fighting off other managers from trying to steal my talented employees.  HR is another entirely different animal.  They are on the extreme side of the employees and very anti-management.  If you ever approached them for advice on how to handle a non-productive worker, it suddenly became your fault and it was your butt on the line for not coaching them properly."
Agilent Technologies,1dfc9t7s4h3tr800,4.0,"supervisor was great, hours were flexible. let me also work part time after maternity break with pay cut for a few months. team = good. pay was okay.."
Agilent Technologies,1dedgqkqgb8bt800,3.0,"This is the company you go to when you want to milk the clock until death or retirement. The business processes and product development are antiquated at best, with many ""thought leaders"" simply justifying their jobs and the old way of doing things."
Agilent Technologies,1dcqhu6j5brep801,3.0,"The company conducts an annual employee survey, but does nothing with responses or feedback. Disheartening."
Agilent Technologies,1dbouum7i0mcn000,3.0,"Work day started with engineer order requests and appointment set up for customers needing repair or maintenance.  Encouragement throughout the day to advance ones self through education or certification.  Big problem was the change in management, where a unqualified person was assigned to manage the unit but instead, was unfamiliar with the process, and eventually had persons fired or let go because they did not agree with their process."
Agilent Technologies,1db0ukhio1d0j000,5.0,"Started out there as an equipment operator.   After two years of that they informed me that if I chose to go back to school in the tech field they would pay for it.   I was working 6am to 6pm so I signed up for school and they paid the tuition, parking fees, books, supplies, etc.  They also let me stay on the clock while attending school so I was paid to go as well.   Was able to complete my technician degree in two years and then I was advanced to the Maintenance Tech group working on High Vacuum pumps at first, the on to the main equipment used to manufacture integrated circuits.  After a total of 6 years, I was made redundant and received a package equaling 1 years pay.   Found a job in 4 months so banked the rest.   Very happy to work for them and would return as an operator or technician."
Agilent Technologies,1dai4lbfrh41o800,5.0,"Agilent promotes work-life balance for employees and fosters a creative and collaborative work environment. Employees are valued for their competence and constantly encouraged to seek and take advantage of opportunities to stay abreast with the fast-paced, constantly evolving biotech field."
Agilent Technologies,1d7gl48bn1ah3000,3.0,A small company that is going through some growing pains.
Agilent Technologies,1d6c3nj6db894800,1.0,An old-school style big company
Agilent Technologies,1d62hsogrb88r800,5.0,"Excellent place to work and advance. Most (if not all) co-workers are great, friendly and professional.  If you're a contractor it is a good start in your career."
Agilent Technologies,1d5ob6b1u5nch800,5.0,a normal forklift job with advancement opportunities. the work is not hard at all. the warehouse is very orderly. they have good management. they give good breaks and lunch.
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1d4k5agorak55800,4.0,"The company has a solid mission with strong executive leadership and vision. There are several divisions within Agilent that are given the autonomy to run their business based on the strategic objectives. The quality of the leadership, management and opportunities for advancement vary based on the division."
Agilent Technologies,1d3k4v36g1d0f000,5.0,"Worked as an intern before the company became Keysight Technologies. There was a lot of people there who had been there for a long time, and good mentorship at the company. I had a good experience."
Agilent Technologies,1d2vn7tnj0mtp000,3.0,I have not been with Agilent for quite some time and don't recall much about it.  The company was conducting layoffs the entire time I was there.  Difficult work environment as a result.
Agilent Technologies,1d2ri272e1ah8000,1.0,Discriminatory practices swept under the carpet!  Good compensation.  Very poor medical insurance plans.  My immediate boss was great.  I enjoyed my job and was one of the top performers.
Agilent Technologies,1d1d3kimebrdh800,5.0,"Great work life balance; global environment, proven leadership; advancement; mentor programs; average benefits and pay; minimum time off, great 401K matching."
Agilent Technologies,1cvr94qqb1ahv000,5.0,"Happy, fun going, social scene for all. Professionalism is limited and it doesn't push you with added responsibility, good for some, not for hard workers."
Agilent Technologies,1cvo566dp0mcv000,4.0,La política de puertas abiertas es muy cómoda ya que no te atan a u  horario sino a cumplir tus objetivos.
Agilent Technologies,1cul6glhp0mt6000,4.0,"I liked the challenging work there. the assembly work there did not involve too many pieces of parts and at the same time were challenging to put them together. people there were fun to work with,"
Agilent Technologies,1cu5qrqej1d10000,5.0,* Highly defined responsibilities and tasks to focus on
Agilent Technologies,1ctgv8fs5brfo800,3.0,"Agilent, now Keysight, has long dominated the high frequency electronics test and measurement industry in the USA and worldwide.  Electronic Test & Measurement instrumentation was the initial focus of the corporation and HP computers were originally developed explicitly to control their instruments in order to sequence through measurement steps and retrieve and analyze test data.  These computers were designed specifically for this purpose along with their custom CPUs and proprietary operating system HP BASIC, which was also the programming language.  Their printer business, similarly, was created to provide printed output capabilities to support reporting and graphing of test results - this started with pen plotter machines and ultimately produced laser-jet and finally ink-jet technologies.  All the computing and printing technologies were byproducts of the need to facilitate automated test and measurement systems."
Agilent Technologies,1cr0ua17ib8an801,5.0,"I worked in Corporate Marketing and Sales. Most of the team I supported was remote. San Francisco, CA, Anaheim, CA, Portland, OR, Ottawa, Ontario, Canada, and Ohio.  I enjoyed supporting so many remote people. I always had something different to do for them."
Agilent Technologies,1cqc0dvn3b86k800,3.0,Company too large and it affected the ability to work outside the box.  With that said I was not challenged enough.  Not a lot of room for new ideas and process improvement.
Agilent Technologies,1cp5vdcvd5na5800,5.0,"Awesome friendly environment. Fun job with expectations but not crazy high pressure. I wish i still worked there. They let you have freedom to do your job without hovering around, they trusted you and were very nice and fair people to work for."
Agilent Technologies,1cp5ji8ssbre2800,2.0,"Once me regular manager retired,I reported to a middle manager that constantly micro managed me.  Was difficult situation to be in, this manager didn't respect my judement."
Agilent Technologies,1cou647foakdc800,5.0,Working at Agilent is great.  I've learned a tremendous amount and have developed professionally just as much.  Employees are given a lot of freedoms and the management is great.
Agilent Technologies,1cotdd2rm5j5s800,5.0,Dako was bought out by Agilent and has the same core values as Dako.  Agilent is a very structured company.  They believe in family first.  I love that I got to travel to many new and exciting places and meet many new and exciting people.  I was able to view other labs and their operations.
Agilent Technologies,1cnppbajlakd0b0i,4.0,Management was easy to work for and each team specialized in their own areas.  This created a lot of hand off however typically most were experts in their ares.
Agilent Technologies,1cna0kot5b85kdue,5.0,I started this position in 2006 as a pilot program through a temp agency. After 3 months I was hired through a contractor as full time employee. This position was shared with 4 other employees. We divided the territories and called each customer to follow up on the service the tech did on their instruments. I formed a good relationship with each of the customers. After 7 years of service it was hard to leave. I had opportunity to go to other departments before the lay off. But I liked this positions. I
Agilent Technologies,1cmoegtpaakcqah7,5.0,I have been working at Agilent Technologies as customer coordinator for Canada on the contract basis. Great corporate culture and it was a good experience.
Agilent Technologies,1cmjilfr65ndc8ih,5.0,Prominent team work enviroment. Good work space. Access to the GYM. A Christmas bonus and a mid year bonus. In house cafe and lunch room with a cafeteria.
Agilent Technologies,1f4j41v86u392800,5.0,As a contractor at Agilent I had a wonderful time getting to know the employees and management. everyone was extremely friendly and the idea of safety was always a priority.
Agilent Technologies,1cm72hqelb897avr,5.0,"Agilent offers academic reimbursement along with continuous training, they are always coaching and mentoring employees in a religious manner, it is part of their culture."
Agilent Technologies,1cl24osugb84kcno,3.0,"Agilent prides itself on being ""the best place to work"" but doesn't actually value employees as humans, but rather as figures on a ledger. They were awfully cheap for being a billion-dollar company"
Agilent Technologies,1ckdckoc11bgd72c,4.0,"Busy.  The only issue I had was when they decided to close our US production facility and move over seas, they made employees train the people taking our jobs."
Agilent Technologies,1cjupgn6o1ahk340,4.0,"Agilent doesn't pay the best, but when you are working on products and projects you love, that is worth a lot.  I would work for them again, if a good opportunity occoured"
Agilent Technologies,1cjtctupr1ai362m,3.0,"Typical Day at work:  Sales Prospecting, Sales calls, Customer quotes. Traveling every week.  Flying and driving to remote locations."
Agilent Technologies,1cin8b41das12bh8,5.0,Processing orders
Agilent Technologies,1ci1eea25as0m92u,4.0,"I worked on the phones as a CSR where I handling orders, technical support, and answering customer complaints. After seven years I transferred to the email team doing the same thing. My coworkers and managers were great to work with, but the unreliable pay raises that never caught up to the cost of living didn't help."
Agilent Technologies,1chvqriuab80rd6n,5.0,Flexible work hours
Agilent Technologies,1chgnnu3hakchais,4.0,There are a plethora of really intelligent people with lots of experience who are willing to help new people grow. If you are established in the bay area Agilent is a fun place to work with cool challenges. One of the few companies I know of as an ME you can work on an entire instrument. If you are not established in the bay area Agilent won't pay like a premium company - it will be hard to take your pay and turn it into a lifestyle in the south bay.
Agilent Technologies,1chbuak9i1fdv205,5.0,Excellent management.
Agilent Technologies,1ch6kasnv1fdv4ml,5.0,Good management and the HP/Agilent values were still in place. Typical day is 4-5 sales calls. Field Engineer had flexibility to negotiate without a sales manager.
Agilent Technologies,1cfqh2mv6b80h93t,4.0,The division I worked for was spun off several years ago.  I am sure that much as changed in this time period.  Was a great place to work with good management style.
